text,label
the united states announces a third round of sanctions targeting hamas affiliated individuals and entities in connection with the october massacre in israel,1
a magen david adom medic tells channel at the scene of the stabbing that the police officer who was injured in the attack has been taken to the hospital and is in stable condition,1
israeli occupation forces demolished the house of the slain palestinian youth khairy alqam in ras al amud neighborhood in the town of silwan south of occupied jerusalem s aqsa mosque,0
israel s government press office confirms that at least israelis are currently being held captive in gaza posting an infographic on its facebook page gpo writes that kidnapped injured murdered,0
prime minister benjamin netanyahu calls on the opposition to join a national unity government with no preconditions as was done on the eve of the six day war,1
incoming rocket sirens sound in the southern city of beersheba several explosions are heard over the city indicating rockets were intercepted or landed in the area there are currently no reports of damage or injuries,0
defense minister yoav gallant says the war israel is fighting against the hamas terror group is a war for our future,1
a palestinian youth was shot in the neck and killed by israeli military forces live fire during confrontations that broke out tonight at the entrance of the town of beita to the south of nablus said medical sources,0
gunfire and explosions are reported on the lebanon border as the israeli military responds to the infiltration of several suspects into israel,0
saudi defence minister khalid bin salman says he stressed the need to end military operations protect civilians and allow an unimpeded flow of humanitarian aid to gaza in a call with his british counterpart grant shapps,0
western unity is cracking under pressure of public opinions and under pressure of israeli massacres there s a ticking clock and the window of opportunity for israel to carry out its genocide is closing slowly but surely,0
the palestine red crescent has confirmed to al jazeera that year old izz al din mustafa al hafi was shot and killed by israeli forces during a raid in the balata refugee camp east of nablus,0
jordanian foreign minister ayman safadi speaking at a session of the un general assembly on behalf of arab countries accuses israel of making gaza a perpetual hell on earth,0
reporting from washington dc al jazeera s mike hanna has said a report by us news outlet politico has renewed questions about israeli attacks on aid groups in the enclave,0
witnesses describe being ordered out of al shifa hospital despite israel s contention that patients medical staff and war displaced people left voluntarily,0
the israel defense forces says troops of the nahal infantry brigade captured a hamas stronghold known as outpost in west jabaliya after hours of fighting,1
president isaac herzog accepts the credentials of us ambassador jack lew whose confirmation as the new american envoy in jerusalem was fast tracked due to the ongoing war between israel and hamas,1
the gaza strip based hamas terror group claims responsibility for firing a barrage of rockets from lebanon at northern israel as missiles were also fired simultaneously by other terror groups along the border,0
the israeli occupation tonight sent a warning notice to the al awdeh hospital in jabalaia refugee camp in gaza to evacuate it because it will bombed,0
more than americans and their family members have been able to evacuate gaza over the past week since egypt s rafah crossing was opened to civilians for the first time since the outbreak of the israel hamas war,0
the united nations human rights office expressed concern that israeli airstrikes on the jabalya refugee camp in gaza could amount to war crimes,0
hundreds of protesters blocked traffic at the port of tacoma on monday in an attempt to stop the loading of what they believed to be weapons bound for israel,0
the center and south of israel have been under heavy rocket fire for over hours amid a sustained and widespread attack at least five people are thought to have been killed and at least hundred injured,0
al jazeera s youmna elsayed reporting from southern gaza says numerous israeli army attacks occured across the gaza strip today including three in the south of the strip where israeli forces told palestinian civilians to move to for safety,0
thousands of palestinians have taken to the streets in ramallah nablus and other cities across the west bank to protest in solidarity with those in gaza as israel intensifies its military campaign against hamas throughout the strip,0
israeli occupation forces today attacked the funeral procession of slain palestinian labeeb dmaidi who was shot and killed late last night in the town of huwara south of nablus at the hands of an israeli colonist,0
british foreign secretary james cleverly has said a peace loving palestinian leadership is the most desired outcome of the war as he reiterated his country s support for a two state solution,0
the israel defense forces will continue ground raids into gaza in the coming days to prepare for the next stages in israel s war against hamas idf spokesperson rear adm daniel hagari said thursday in a televised news conference,1
turkish president recep tayyip erdogan has criticized israel s blockade of gaza saying cutting off electricity and water is against the palestinians human rights,0
the head of the idf southern command maj gen yaron finkelman entered the gaza strip today with ground forces to carry out an assessment of the situation the military says,1
israeli airstrikes at palestinian homes in the gaza strip this afternoon killed people and injured others,0
the israel defense forces says that overnight it carried out a targeted raid in the northern part of the gaza strip with infantry forces and tanks,1
a day after dozens of wounded palestinians and hundreds of foreign passport holders crossed into egypt from gaza more arrived at the rafah border crossing today,0
riyad mansour urged the un security council to listen to the secretary general s renewed calls for a ceasefire in gaza,0
missiles were fired by hezbollah terrorists at two idf positions on the northern border the israel defense forces says,1
the war in the south could jeopardize collection and transport of fruits and vegetables from farms there the agriculture ministry says in a statement calling the area israel s breadbasket,0
israel defense forces continued their campaign of heavy bombing against the gaza strip on sunday morning combining artillery strikes with air power and tanks,0
twenty five democratic senators sign on to a statement calling for israel to allow fuel deliveries to power hospitals and water treatment centers in gaza,1
israeli peace activist maoz inon whose parents were killed in the hamas attack on october has said the israeli prime minister needs to go the war will never end as long as netanyahu is in his office,0
the wall street journal reported that the biden administration sent formal notification to congressional leaders of the planned transfer at the end of october,0
terrorists in gaza fire a barrage of rockets at the tel aviv area warning sirens are heard in tel aviv holon rishon lezion and surrounding communities residents report explosions apparently from iron dome interceptors,1
the israeli military s expansion of its ground operation in gaza has alarmed families of hostages seized during the hamas attacks,1
a spokesman for the palestinian islamic jihad s armed wing al quds brigades has said that the group tried to release the female captive for humanitarian reasons but the enemy s procrastination led to the loss of her life,0
benjamin netanyahu has suggested that israel would manage gaza s security long after the war i think israel will for an indefinite period,1
an israeli reserve soldier was killed yesterday in an anti tank missile attack along the border with lebanon according to the israel defense forces the soldier is named as staff sgt omer balva from herzliya,1
in an interview un secretary general antonio guterres says the end of israel s war on gaza could provide a chance to end decades of violence and oppression this is a starting point for a serious negotiation for a two state solution,0
more than children in the gaza strip have been killed since october according to aid group save the children the number of children killed has exceeded the annual figures in war zones since,0
two palestinians were pronounced dead ast night after being injured with live ammunition by israeli occupation forces in the towns of jayyus and nai elias east of qalqilya according to medical sources,0
four palestinian journalists were killed in israeli airstrikes on gaza city today media unions and officials say,0
the ongoing hostage situation in the dining hall of kibbutz be eri has reportedly been resolved and the hostages rescued according to a number of hebrew media reports the terrorists who were holding them were neutralized,1
at least people were killed and around others injured in a brutal massacre committed by israeli airstrikes against palestinians who were forced to flee their homes in gaza city toward southern gaza due to the intensive israeli bombardment,0
earlier we reported that an israeli attack had damaged the solar panel system on a building at al shifa hospital s medical complex in gaza city,0
the us slams israel for demolishing the family home of a year old palestinian who killed a border police officer in a february stabbing attack,0
eliminating hamas is a legitimate objective that is what the us president said once again underscoring this sort of unequivocal support of what israel is doing israel has the backing of the us for the truce to be temporary,1
the israeli occupation forces today detained palestinians including three women in raids at palestinian owned homes throughout the occupied west bank and east jerusalem,1
beirut a top official with hezbollah vows that israel will pay a high price whenever it starts a ground offensive in the gaza strip and says that his terror group based in lebanon already is in the heart of the battle,0
israeli foreign ministry spokesman lior haiat s statement comes after south africa earlier today announced it was joining a growing list of countries who have recalled their ambassadors to israel,0
rocket sirens sound in a number of communities close to the gaza border as well as in the southern part of the coastal city of ashkelon there are no immediate reports of injuries or damage,1
a year old young palestinian man was shot dead this morning by israeli occupation forces during confrontations in the village of yatma to the south of nablus in the occupied west bank according to medical sources,0
idf chief of staff lt gen herzi halevi says in a missive to troops that the heavy and painful price being paid during the war against hamas is necessary after soldiers were killed in the past day we are in the midst of a war,1
the israeli occupation authorities continued today to close the king hussein bridge al karama border crossing with jordan for palestinian travelers according to the palestinian crossings authority,0
at least five people were killed and tens of others injured in an israeli airstrike against the az zawayda area in the central besieged gaza strip,0
speaking before israel approved the gaza deal al jazeera s senior political analyst marwan bishara said the agreement though temporary would bring relief on multiple levels i m sure the pause in fighting will be a kind of relief for many,0
indonesia denies an israeli claim made yesterday that a hospital built in the gaza strip using indonesian funding sits atop a network of hamas tunnels and is located near a launchpad for rocket attacks on israel,0
rocket sirens are sounding in the tel aviv metropolis and the rishon lezion area for the second time in minutes with tv footage showing many rockets and some interceptions there are no immediate reports of impacts or injuries,0
us president joe biden says i continue to be alarmed by extremist settlers attacking palestinians in the west bank adding that the attacks are adding fuel to the fire they re attacking palestinians in places they re entitled to be,0
hamas chief ismail haniyeh says that the issue of prisoner exchanges will only be tackled after the end of the war,0
us president joe biden cheers regional partners for their help paving the way for some wounded palestinians and foreign nationals including some us citizens to escape gaza,0
gaza s only power plant has run out of fuel forcing it to shut down after israel cut off supplies gaza s hamas run energy ministry said that leaves only generators to power the territory but they also run on fuel that is in short supply,1
mark regev a senior adviser to israel s leader netanyahu has said that israel will not in his words re occupy gaza but instead plans to maintain a security presence in the enclave,1
us president joe biden backs israel s right to self defense warns other parties in the region against joining the attack against the jewish state and says he is in contact with leaders around the region,1
no words are left the mind is emptied of anything more to say beyond repetition after years of this day after day week after week month after month year after year no break,0
an israeli drone strike has struck a target in the occupied west bank s tulkarem refugee camp according to al jazeera arabic there were no immediate reports of casualties from the incident in the northwest side of the palestinian territory,0
riyadh saudi arabia saudi arabia s de facto ruler and iran s president hold their first meeting since the middle east heavyweights agreed to mend ties in march saudi state media reports,0
us president joe biden and israeli prime minister benjamin netanyahu have spoken on the phone amid heavy bombardments in gaza we know they had a conversation overnight focusing on a potential humanitarian pause,1
defense minister yoav gallant says that the idf is making immense achievements in its ground operation in the gaza strip i am impressed by the activities of our forces he says in comments during an assessment held near the gaza border,1
the israeli military has identified a soldier who was killed in a gun battle with palestinian fighters in gaza it said shahar cohen mivtach served in the th battalion of the armoured corps,0
a palestinian youth was murdered while his brother was wounded this morning by israeli occupation forces as the latter stormed the town of nuba to the northwest of hebron in the occupied west bank according to local sources,0
while the upcoming pause in the fighting in gaza will allow for more aid to come into the strip there will be limits on the amount of fuel that enters if any nebal farsakh spokesperson for the palestinian red crescent tells al jazeera,0
two rockets land in the mostly empty sderot and shrapnel lands at a few sites in rishon lezion following a barrage of rockets from gaza damage was caused in sderot though no injuries are reported,0
israeli troops operating in the gaza strip have located a hamas drone manufacturing plant and weapons depot inside a residential building,1
israeli colonists tonight opened a road in privately owned palestinian land west of the town of yatta south of hebron said local sources colonists opened a road on land owned by a local palestinian resident to serve a nearby illegal settlement t,0
police fired tear gas and water cannon as thousands of pro palestine protesters converged on a united states airbase in southern turkey hundreds of vehicles arrived in incirlik and a large crowd gathered near the base to listen to speeches,1
a palestinian youth was injured by live bullets while dozens suffered from suffocation at dawn on tuesday during violent confrontations that broke out between palestinians and the occupation forces that stormed the town of qabatiya south of jenin,0
united nations the un security council is scheduled to hold an emergency meeting this afternoon on israel s ground incursion in gaza and the humanitarian plight of palestinians there at the request of the united arab emirates,0
hussam badran a member of the political bureau of hamas says the terror group s onslaught is only in its early stages,0
the israel defense forces says dozens of fighter jets are carrying out a wave of intense airstrikes in the gaza strip,1
idf chief of staff herzi halevi meets mayors of southern israeli cities and councils ravaged by hamas s october onslaught and according to channel news promises them that after the war is over not one rocket will fly toward israel,1
the israel defense forces says troops clashed with palestinian gunmen and rioters in the west bank overnight and demolished the home of a hamas terrorist charged with involvement in a deadly shooting attack in february,1
the death toll from the ongoing israeli occupation aggression against the gaza strip and the west bank has risen to while there are more than injured,0
defense minister yoav gallant again speaks with his american counterpart lloyd austin amid the ongoing war between israel and gaza ruling hamas terror group,0
finance minister bezalel smotrich calls on prime minister benjamin netanyahu and senior opposition figure mk benny gantz a former idf chief of staff and defense minister to immediately form an emergency government to manage the war,1
the israel defense forces confirms troops have killed four terrorists on the zikim beach the military says members of the elite maglan unit spotted four armed men in the area and were directed by other forces to their exact location,1
anti tank guided missiles were launched from lebanon at israeli troops operating in the netu a and biranit areas on the northern border the israel defense forces says,1
the prisoner s society pps said that the israeli occupation escalated the detention of palestinian women and holding them hostage after october th in light of the comprehensive aggression against the palestinian people,0
three young children and their grandmother were killed and their mother was seriously wounded tonight in an israeli strike that targeted a civilian vehicle as it was driving between the towns of ainata and aitaroun in southern lebanon,0
a young palestinian man was killed and another was injured by israeli military gunfire this evening during confrontations that erupted at the northern entrance to the city of jericho in the occupied west bank according to local sources,0
in late october save the children reported that the number of children killed in the gaza strip over three weeks of israel s bombardment had surpassed the annual number of children killed in global conflict zones every year since,0
saudi arabia calls for an immediate halt to the escalation between the two sides the protection of civilians and restraint amid the ongoing assault by the hamas terror group,0
colombia and chile recalled their ambassadors to israel for consultation due to israel s strikes on gaza on october petro met with gali dagan the israeli ambassador to colombia to discuss the situation in the gaza strip,0
the israel defense forces says it is carrying out a fresh wave of airstrikes in the gaza strip the idf says it is hitting targets belonging to the hamas terror group further details will be provided soon the military adds,1
we are getting more reports of intense israeli strikes across the gaza strip,0
idf spokesman rear adm daniel hagari says the military is advancing through the stages of the war in gaza with ground forces carrying out operations in the strip,1
there has been an israeli attack on two houses in deir el balah in central gaza photographs verified by al jazeera show dozens of residents ambulance crews and members of the civil defence searching through the rubble of the destroyed buildings,0
meta and google have pulled out of the web summit one of the tech sector s biggest annual events after the organizer criticized israel s actions following the hamas attacks the companies say,0
the shin bet security agency and israel defense forces say some members of the hamas terror group have been arrested by israeli troops in the gaza strip to be questioned in israel,1
borrell said he expressed solidarity over the tragic loss of civilian lives in gaza and the dire humanitarian situation in talks with palestinian foreign minister riyad al maliki,0
seven palestinians including two children were killed by israeli forces in several areas in the occupied west bank in the span of hours raising the number of palestinians killed by israeli forces in the west bank since october th to,0
prime minister benjamin netanyahu says the second stage of the war against hamas has begun with the entrance of more ground forces into gaza last night,1
the israeli military claimed tuesday that it had taken out a top hamas commander who was one of the leaders of the october attack on israel in a strike on the jabalya refugee camp spokesperson lt col,1
hamas s armed wing the qassam brigades says it launched rockets towards tel aviv in a post on the messaging app telegram the group said the rockets were in response to the massacres committed against civilians in gaza,0
israeli colonists wednesday attacked a house in masafer yatta south of hebron uprooted fruit trees and damaged drinking water tanks,0
the israel defense forces says fighter jets and drones have carried out strikes against hezbollah sites in southern lebanon in response to missile rocket and mortar attacks on northern israel today,1
speaking from occupied east jerusalem al jazeera s rory challands says part of the issue being raised is that fuel was supposed to be used as a bargaining tool to facilitate the release of captives it s incredibly unpopular among the far right,0
saudi arabia s de facto ruler denounces the conduct of israeli forces fighting hamas in gaza ahead of weekend summits that will focus on the unfolding violence in the strip,0
colonial israeli settlers launched an attack today on a palestinian vehicle near the village of burqa northwest of nablus in the occupied west bank according to the car s driver,0
four paramedics were killed today when an israeli aircraft bombed their ambulance in the northern gaza strip,0
a palestinian man was shot and critically injured by israeli occupation forces today and another individual was arrested at the northern entrance of hebron south of the occupied west bank according to palestinian security sources,0
following yet another evacuation announcement by the israeli army palestinians in northern gaza would be allowed to travel south via salah al din street the israeli army said thousands of people responded to the announcement,0
the israeli army says troops arrested wanted palestinians overnight in the occupied west bank alongside a picture of weapons seized the israeli army said on social media at least of those detained were identified as hamas operatives,1
the international committee of the red cross says a humanitarian convoy carrying life saving medical supplies has come under fire in gaza city,0
damage is caused in the southern city of netivot after rockets launched from the gaza strip manage to score direct hits,1
israeli warplanes today struck a residential quarter in al zaytoon neighborhood of gaza city killing and wounding dozens of civilians most of them women and children reported wafa correspondent,1
the israeli navy killed dozens of palestinian terrorists who attempted to infiltrate into israel this morning the military says,1
gaza s health ministry has posted a video showing the damage caused to the radiology department at nasser medical hospital in khan younis in the southern gaza strip as a result of the israeli bombardment on a nearby mosque on thursday evening,0
soldiers from golani s battalion fought off a vicious ambush in an intense and chaotic midnight battle army radio reports,1
palestinians living in the vicinity of al aqsa mosque in jerusalem s old city today expressed fear that police raids of their homes aim at displacing them,0
a group of jewish students take shelter in a library at cooper union in new york as a group of demonstrators loudly chant free palestine outside,0
the israel defense forces believes heavy overnight strikes in the northern gaza strip caused significant damage to underground and aboveground infrastructure belonging to hamas,1
colonial israeli settlers attacked palestinian farmers today in the town of qusra located in the southern region of nablus province in the occupied west bank as they were in the midst of harvesting olives according to local sources,0
an unidentified number of palestinian civilians were killed and others injured tonight in two israeli airstrikes which targeted two residential homes in the cities of rafah and gaza in the besieged gaza strip according to local sources,0
gaza s interior ministry says a series of violent raids are now pounding gaza city and northern areas of the enclave,0
the head of the burns unit at al shifa hospital has told al jazeera that bodies have been taken during the israeli army s ongoing raid of the complex,0
speaking before the un security council monday the palestinian authority s foreign minister shared the grim reality palestinians in gaza are grappling with in the wake of israel s ground operation,0
the israel defense forces says ground forces operating in the gaza strip have found infrastructure inside a mosque,1
us president joe biden welcomes the israeli decision to formalize and broaden humanitarian pauses to its fighting in gaza these pauses will help get civilians to safer areas away from active fighting,1
in a statement the state of qatar said that it condemns in the strongest terms the deadly israeli attack that killed at least people and injured many more at the hospital,0
hamas officials and palestinian media report fighting on the outskirts of gaza s shifa hospital where israel says hamas has its command center and the rantisi hospital,1
the us news outlet politico citing a leaked dissent memo from the department of state says the american diplomats had two main requests from washington support a ceasefire and more public criticism of israel,0
iran s mission to the un warns that allied militias like the houthi rebels in yemen could expand their operations against israel,0
the london metropolitan police say they are looking into an apparent employee who said those supporting israel in its war against hamas should be investigated for hate crimes and extremism,1
israeli forces wednesday raided the occupied west bank city of bethlehem local and security sources said,1
israel might soon deprive those detained for security related offenses of a timely meeting with a lawyer according a wartime proposal that justice minister yariv levin is raising for cabinet support today,1
the israel defense forces idf struck more than targets over the past day including command centers observation posts and missile launch sites as israel steps up its operation in gaza according to a statement sunday,1
juliette touma spokesperson for the un relief and works agency for palestine refugees says unrwa is looking to expand the humanitarian supply line via egypt,0
rocket sirens are sounding in ashkelon as well as the communities of zikim and karmia closer to the gaza border north of the strip the launches appear timed to coincide with israel s primetime p m,0
the head of the us embassy in israel has paid a visit to gaza border towns to witness firsthand the extent of the carnage caused by hamas,1
the israeli military says its warplanes hit underground targets overnight and killed the head of hamas aerial operations,1
israeli occupation forces shot and killed a palestinian youth and seriously injured three others in the town of halhoul in the south of the west bank according to the ministry of health,1
the near daily raids in the occupied west bank predate the war in gaza and appear to be continuing despite the truce in the strip,1
an israeli strike targeting a hamas commander in the densely populated jabalya refugee camp in northern gaza has left catastrophic damage and killed a large number of people according to eyewitnesses and medics in the enclave,0
jack lew is set to begin his new role as the united states ambassador to israel by the end of the week after he was officially appointed to the post by president joe biden on tuesday night the president officially appointed jack lew last night,1
a spokesperson for british prime minister rishi sunak says sunak has spoken with prime minister benjamin netanyahu and offered any support israel needs,1
officials in israel s northern most community of metula have urged residents to leave fearing they could find themselves targeted if hezbollah launches an assault against israel,0
dozens of palestinian civilians were killed and others were injured wednesday dawn in the ongoing israeli bombing of the gaza strip by land sea and air for the th day in a row,0
us president joe biden held a phone call earlier this evening with judith and natalie raanan after they were released by hamas following two weeks in captivity the white house says,1
palestinian rescue and civil defense teams removed bodies of palestinians that were buried under the rubble of two homes destroyed by israeli warplanes in khan younis and rafah in the south of the gaza strip,0
israeli occupation forces colluded with colonist settlers in preventing palestinians in the west bank from harvesting their olive crops,1
bezalel smotrich has issued a statement condemning netanyahu s decision to allow fuel into gaza allowing fuel into gaza is a grave mistake and against the cabinet s decision,1
the palestinian authority health ministry reports that two palestinians were killed in clashes with the israeli military in the west bank town of beit fajjar near bethlehem and in dura near hebron,1
dozens of journalists have signed an open letter calling on australian news outlets to improve their coverage of the war in gaza,0
two palestinian children were injured by israeli military gunfire and several others suffered from tear gas inhalation during confrontations that took place this evening at the northern entrance of bethlehem according to medical sources,0
at least journalists have lost their lives since the latest israel gaza conflict began on october the committee to protect journalists cpj said in a statement monday,0
a palestinian was killed in clashes with idf troops in the village of sa ir near hebron in the southern west bank according to palestinian media reports,1
washington us president joe biden announces that american citizens looking to leave gaza will be able to do so later today,0
the palestinian prisoner s society says israeli forces have arrested palestinians in the occupied west bank since last night of them from the village of azzun east of qalqilya and the arroub refugee camp,0
the israeli military is surrounding gaza city and deepening its operations there the israel defense forces chief of staff said in a tv interview thursday halevi said israel has not delivered any fuel into gaza,1
a palestinian who was not immediately identified was today shot and killed at an israeli army checkpoint near bethlehem according to palestinian security sources,0
the hamas terror group claims to have launched an ayyash rocket believed to have a range of kilometers at the southernmost city of eilat,0
seven suspects have been indicted for allegedly carrying out an arson attack on a bicycle store in the arab israeli town of taibe in october the israel police says in a joint statement with the shin bet security service,0
a number of civilians were killed and others were injured tonight in a violent israeli bombardment that targeted the vicinity of the indonesian hospital in the northern gaza strip according to local sources,0
palestinians were killed in a bombing carried out by israeli occupation aircraft on various areas of the gaza strip,0
us secretary of state antony blinken will push israel to agree to humanitarian pauses to the fighting in gaza the new york times reports,0
the executive committee of the organization of islamic cooperation oic announced today it will be holding an emergency ministerial level meeting next wednesday in jeddah saudi arabia in the aftermath of the israeli aggression on gaza,0
after turkey announces it is recalling its ambassador to israel amid the ongoing war against hamas the foreign ministry accuses turkish president recep tayyip erdogan of siding with the gaza ruling terror group,0
a number of citizens were injured tonight by israeli occupation forces gunfire in the village of ras karkar west of ramallah a colonist also rammed his car into a palestinian vehicle injuring three youths,0
the israeli police say three people were killed by security forces following a shooting attack at the tunnels checkpoint near jerusalem,1
police say that as of today civilian victims of the deadly hamas assault have been identified the statement says this number accounts for some of the bodies found so far of the victims have been released for burial,1
sewage flows in the streets of gaza as all key sanitation services have ceased operating raising the alarming prospect of an enormous surge of gastrointestinal and infectious diseases among the local populations including cholera,0
israeli forces have obstructed ambulances at the ibn sina hospital in jenin the occupied west bank the palestinian red crescent society said,0
the israel defense forces says fighter jets struck a number of hezbollah sites in southern lebanon in response to recent rocket and missile attacks on the border the sites included several hezbollah posts and sites housing technological assets,1
six citizens including a woman were injured during israeli occupation forces storming of tulkarm camp on tuesday dawn,0
i promise you citizens of israel we will complete the job we will continue until victory,1
prime minister benjamin netanyahu tells local politicians from southern israel that israel will transform the region as it retaliates for a devastating hamas attack and rehabilitates shell shocked communities,1
the pa s foreign ministry issued a statement condemning the israeli army s occupation and evacuation of al shifa hospital,0
nearly half of the dead in gaza are children and those who have survived are now struggling physically and psychologically the un s children agency says,0
a palestinian youth was injured by live ammunition and another was detained during confrontations that erupted tonight with israeli forces in the town of yabad south of jenin,0
palestinians in gaza are seeking safety in their homes but their homes are bombed they take shelter in schools but schools are bombed the wounded are taken to hospitals in ambulances but the ambulances and hospitals are bombed,0
the israel defense forces says it has killed numerous terrorists in the gaza strip in the last few hours as the ground offensive progresses,1
colonial israeli settlers set a palestinian owned residential structure on fire today and destroyed several water pipes near the town of al auja to the north of jericho in the occupied west bank according to local sources,0
israeli forces thursday killed two palestinians youths identified as huthayfah fares and abd al rahman atta after their vehicle was targeted near the village of shufa south of the occupied west bank city of tulkarm,0
rocket warning sirens are activated in several kibbutzim near the border with the gaza strip,0
two palestinians were monday evening injured by israeli occupation forces bullets during confrontations that broke out at al jalama military checkpoint north of jenin,0
israel s parliament has passed an amendment to the country s counterterrorism law that introduces the consumption of terrorist materials as a new criminal offence,1
dozens of innocent civilians were massacred and many others wounded today in a series of israeli airstrikes in various locations across the gaza strip further adding to the constantly rising death toll according to local sources,0
more than aid trucks entered gaza on sunday the largest convoy to the war ravaged palestinian territory since deliveries began trickling in again over a week ago the un says,1
sirens are sounding again in tel aviv as well as the shfela judean lowlands area southeast of the city suburbs east of tel aviv are also included in the alert,1
following backlash and his apology for a tweet blaming security chiefs for hamas s october massacre prime minister benjamin netanyahu says he has full confidence in the leadership of security officials,0
bisan owda a year old gaza palestinian is documenting israel s relentless bombing of the strip on her mobile phone,0
the israel defense forces says it has struck a terror cell in southern lebanon preparing to carry out an anti tank guided missile attack in the mount dov area on the border idf spokesman rear adm,1
six people were killed today including three children in israeli airstrikes at two homes in rafah in the south of the gaza strip according to wafa correspondent,0
settler terrorists today attacked palestinian olive pickers in the village of yanoun south of the northern west bank city of nablus,0
qatar s emir sheikh tamim bin hamad al thani met united arab emirates president sheikh mohammed bin zayed al nahyan in in abu dhabi and discussed the situation in gaza according to a statement released by the qatari emiri diwan,0
for the past week the world has been experiencing a state of shock and dismay with various reactions depending on motivations goals speculations estimates and efforts regarding the course of events and their potential outcomes,0
thousands of pro palestinian protesters streamed onto london s streets on saturday in a national march for palestine calling for a ceasefire over israel s offensive in gaza,0
we re getting reports of a new attack on khan younis in southern gaza the health ministry says in initial figures that at least six people have been killed and dozens wounded in the israeli strike,0
the magen david adom ambulance service says one person has been killed and another are wounded in the rocket attacks on southern and central israel this morning a woman in her s was killed in a direct rocket impact in the gderot area,0
idf spokesman rear adm daniel hagari says the military continues to carry out airstrikes in the gaza strip to improve the army s situation for the upcoming ground offensive,1
at least thai workers are believed to be among the about people who were taken captive into gaza during the october attack an additional thai workers were killed in the assault,0
dozens of foreign passport holders trapped in gaza are leaving the strip as the rafah crossing to egypt opens for the first time since the devastating hamas attack on october,1
hamas is trying to locate eight russian israeli dual citizens who were taken hostage during the palestinian terror group s attack on israel in order to free them on moscow s request russian news agencies reported saturday,0
turkey is offering to treat cancer patients and wounded gaza civilians needing urgent care health minister fahrettin koca says he held a phone call with his egyptian counterpart to discuss the matter,0
opposition leader yair lapid attacks the government for what he characterizes as inadequate delivery of services to citizens twenty days after israel was shocked into war with hamas,0
the israel defense forces says troops have killed a number of palestinian terrorists during clashes in the northern part of the gaza strip,1
idf troops launched artillery shells at a hezbollah cell in lebanese territory that tried to launch an anti tank guided missile attack in israeli territory near moshav shtula in the upper galilee,1
us secretary of state antony blinken says he welcomes israel s agreed pauses in its offensive in gaza but that more needed to be done i think some progress has been made blinken says speaking in new delhi,1
israel s foreign minister eli cohen said he congratulated cameron on his recent appointment as british foreign secretary,1
a number of palestinian citizens including children and women were sunday killed during bombing by occupation warplanes and artillery on a house east of khan yunis in the south of the gaza strip,0
a palestinian woman was shot dead killed and her son was wounded this evening by israeli occupation forces near the entrance to the village of yabrud northeast of ramallah according to local sources,0
dozens of palestinian civilians were killed and others were injured in a violent israeli bombardment that targeted a residential square in the jabalia refugee camp,0
at least five people have been reported killed by an israeli air attack in southern gaza after midnight on tuesday,0
the palestinian health ministry in gaza has said that more than people were killed in the israeli bombing of maghazi refugee camp in central gaza on saturday night,0
german chancellor olaf scholz says he opposes an immediate ceasefire in the gaza strip amid international calls to halt israel s bid to destroy hamas due to the terror group s unprecedented assault on israel,1
that s according to local media reports in gaza the strikes hit the hamad town area of khan younis twenty two people are reported injured in the attack with many taken to nasser hospital for treatment,0
the un general assembly s committee on economic and financial questions second committee has voted in favor of a resolution affirming the sovereignty of the palestinian people over their natural resources,0
the world health organization has expressed concern for the safety of patients health workers and the thousands of people sheltering at al quds hospital in gaza city,0
israeli airstrikes on thursday killed at least people sheltering in four united nations facilities in the gaza strip according to an update by the un humanitarian office,0
un secretary general hits back at israeli allegations that he justified hamas s terror onslaught when he told the security council that the october assault did not happen in a vacuum,0
at least two people are wounded in a rocket strike in ashkelon magen david adom says both people including a man in his s with shrapnel wounds are lightly hurt,0
we ve been reporting about four people including two journalists who were killed in israeli attacks in southern lebanon,0
a palestinian child was thursday killed and at least two citizens were injured after an intense israeli bombing of al zaytoun neighborhood in gaza city,0
the magen david adom ambulance service says it has received reports of two seriously wounded in a rocket impact in rishon lezion,0
we have received reports of new casualties after israeli forces targeted a number of homes in the jabalia refugee camp in northern gaza the number of casualties was not immediately known,0
journalist amal zuhd and her family were killed early on friday morning in an israeli air attack on their home in gaza city the palestinian news agency wafa is reporting,0
philippe lazzarini head of the un agency for palestinian refugees unrwa crosses into gaza where he meets with palestinian civilians and other unrwa colleagues working in the territory,0
idf chief of staff lt gen herzi halevi says ground forces are very well prepared for an offensive in the gaza strip we want to bring hamas to a point of disintegration its leadership its military wing that is why we attack with great force,1
defense minister yoav gallant says he has ordered a complete siege of the gaza strip as israel fights the hamas terror group i have ordered a complete siege on the gaza strip,1
rocket warning sirens sound across central israel as gaza terrorists appear to fire a massive barrage of longer range projectiles among the cities targeted are tel aviv ramat gan holon and rehovot,0
us and israeli interests set against the horrific sight of massive civilian deaths in gaza are diverging in both the short and long term,0
prime minister benjamin netanyahu makes a statement at the start of the security cabinet meeting calling for all the citizens of the country to unite since this morning the state of israel has been at war,1
a palestinian resident survived tonight a shooting attack carried out by an israeli colonist in the village of marda west of salfit said local sources,0
melissa barrera a mexican actress has been fired from a hollywood film after its production company labelled her pro palestinian social media posts as anti semitic,0
we earlier reported on a shooting that took place at the tunnels checkpoint near jerusalem the attack has been claimed by hamas s armed wing qassam brigades which has members in the occupied west bank,0
the israeli occupation forces today assaulted palestinian and solidarity activists in the southern west bank hebron district causing injuries according to various sources,0
